Danio absconditus|||5,0|8,0|120|6,0|7,0|3|8|22|27
Danio aesculapii|Danio panthère, Danio TW03|débutant|2,5|3,0|50|6,0|7,5|1|8|22|27
Danio albolineatus|Danio perlé|débutant|6,0|7,0|120|6,0|7,5|5|25|16|25
Danio choprai|Danio choprae|débutant|2,5|3,1|80|5,5|7,0|5|10|23|25
Danio dangila|||8,0|12,0|300|6,5|7,5|5|15|16|24
Danio erythromicron|Rasbora émeraude||2,0|2,5|50|7,0|8,0|8|20|20|25
Danio feegradei|||6,0|8,0|200|6,5|7,5|5|15|22|25
Danio frankei|Danio truite|débutant|3,0|4,0|80|6,0|7,5|10|30|20|30
Danio jaintianensis|||4,0|4,5|80|6,0|7,0|1|8|19|24
Danio kerri|Danio bleu|débutant|4,0|4,5|80|6,0|7,5|2|15|23|26
Danio kyathit||débutant|3,2|4,5|120|6,5|7,5|1|5|20|27
Danio margaritatus|Microrasbora galaxy|débutant|2,0|2,5|50|6,5|7,5|1|8|20|24
Danio nigrofasciatus|Danio tacheté|débutant|3,2|4,0|80|6,0|7,5|3|15|17|26
Danio rerio|Poisson zèbre|débutant|3,0|4,0|80|6,0|7,5|8|20|18|30
Danio roseus|Danio rose|débutant|3,5|4,5|120|6,0|7,5|1|8|20|25
Danio tinwini|Danio anneau d'or|débutant|2,0|2,5|50|6,0|7,0|1|5|20|26
Danionella dracula|Poisson vampire, poisson dracula||1,5|1,8|50|6,0|7,5|1|8|15|27
Danionella translucida||expert|0,9|1,1|20|6,0|7,0|1|8|16|24
Dario dario||expert|1,0|2,0|20|6,0|7,5|5|15|15|28
Dario dayingensis|||2,0|2,5|20|6,5|7,5|3|10|21|25
Dario hysginon||expert|1,5|2,2|20|7,0|8,5|1|5|15|25
Dario kajal||expert|1,7|2,5|20|6,0|7,5|3|12|21|26
Dario urops||expert|2,5|2,8|50|6,0|7,5|3|10|21|26
Datnioides microlepis|Perche tigre|expert|40,0|45,0|1500|6,0|7,5|3|15|22|26
Datnioides pulcher|Perche-tigre du Siam|expert|35,0|40,0|1500|6,0|7,5|3|10|22|28
Dawkinsia arulius|Barbus à trois bandes||10,0|12,0|300|6,0|7,0|3|12|19|25
Dawkinsia assimilis|||8,0|10,0|200|6,0|7,0|3|12|19|25
Dawkinsia exclamatio|||8,0|9,5|200|6,0|7,5|3|12|20|25
Dawkinsia filamentosa|||10,0|14,0|450|6,0|7,5|3|15|19|25
Dermogenys pusilla|Demi-bec||5,5|7,0|50|6,0|7,5|8|20|24|28
Desmopuntius foerschi|||5,0|5,5|120|5,0|6,0|1|5|20|28
Desmopuntius gemellus|||8,0|10,0|200|5,0|6,0|1|3|22|25
Desmopuntius hexazona|||5,0|5,5|80|5,0|6,5|1|5|20|26
Desmopuntius johorensis|Barbus strié||10,0|12,0|200|5,0|6,5|1|5|23|25
Desmopuntius pentazona|Barbus à 5 zones||6,0|9,0|200|5,0|6,0|1|5|21|29
Desmopuntius rhomboocellatus|Barbus à peau de serpent||5,0|6,5|80|5,0|6,5|1|5|20|28
Desmopuntius trifasciatus|||9,0|10,0|300|5,0|6,0|1|3|20|25
Devario aequipinnatus|Danio géant||13,0|15,0|450|6,0|8,0|5|15|22|24
Devario assamensis|||8,0|11,0|300|6,0|8,0|3|15|18|28
Devario auropurpureus|Rasbora pourpre doré||7,0|10,0|200|7,0|8,0|10|25|20|25
Devario malabaricus|Danio malabar|débutant|8,0|12,0|200|6,0|7,5|10|30|18|30
Devario regina|||7,0|8,0|120|6,0|7,5|3|12|21|26
Devario sondhii|||4,0|6,0|80|6,5|7,5|3|8|20|26
Dichotomyctere fluviatilis|Tetraodon fluviatilis, Poisson-globe vert||12,0|17,0|200|7,0|8,5|10|30|23|28
Dichotomyctere nigroviridis|Tetraodon nigroviridis, Tétrodon vert|expert|14,0|18,0|200|7,5|8,5|10|30|24|28
Dichotomyctere ocellatus|Tetraodon biocellatus, Poisson-ballon ocellé||6,0|8,0|80|6,0|7,0|3|12|24|28
Dicrossus filamentosus|Cichlidé damier, Cichlidé échiquier||6,0|9,0|120|5,0|6,5|1|5|24|30
Dicrossus maculatus|Crenicara maculata||5,3|6,0|50|5,0|6,0|1|5|24|27
Dimidiochromis compressiceps||expert|18,0|23,0|800|7,5|8,5|10|20|22|28
Dimidiochromis kiwinge||expert|25,0|30,0|800|7,5|8,5|10|20|23|26
Dimidiochromis strigatus||expert|20,0|25,0|800|7,5|8,5|10|20|23|26
Distichodus decemmaculatus|||7,0|8,0|120|6,5|7,5|3|15|22|28
Distichodus lusosso||expert|30,0|40,0|800|6,5|7,5|3|10|22|26
Distichodus sexfasciatus|Distichodus à six bandes||50,0|80,0|1500|5,5|7,5|5|20|22|26
Echidna rhodochilus|Murène d'eau saumâtre|expert|30,0|38,0|450|7,5|8,0|15|30|23|28
Eigenmannia virescens|Poisson-couteau de verre|expert|18,0|35,0|800|5,5|7,0|3|12|20|30
Eirmotus insignis|||2,4|3,2|50|5,0|7,0|1|5|22|26
Eirmotus octozona|||3,0|3,8|50|5,0|6,5|1|5|22|26
Elassoma evergladei|Poisson pygmée arlequin des Everglades||2,0|3,4|50|7,0|7,5|5|15|10|30
Electrophorus electricus|Anguille électrique|expert|100,0|250,0|1500|5,5|7,0|3|8|23|28
Eleotris fusca|Cabot noir, Eléotris brun||20,0|26,0|450|6,5|8,0|5|30|18|29
Engraulicypris sardella|Sardine du lac Malawi|expert|10,0|13,0|450|7,5|8,5|10|20|23|27
Enneacanthus obesus|Crapet diamant||6,0|9,0|80|7,0|7,5|5|12|10|22
Epalzeorhynchos bicolor|Labéo bicolore à queue rouge||10,0|15,0|450|6,0|7,5|5|20|20|30
Epalzeorhynchos frenatus|Labéo tricolore||12,0|15,0|450|6,0|7,5|5|20|22|28
Epalzeorhynchos kalopterus|Épalzéo, Renard volant||13,0|16,0|450|6,0|7,5|3|15|23|27
Epalzeorhynchos munense|||8,0|10,0|300|6,0|7,5|5|20|22|26
Epiplatys annulatus|Killi clown||2,5|3,5|50|6,5|7,0|3|15|23|25
Epiplatys infrafasciatus|||4,0|5,0|50|6,0|7,0|3|10|23|28
Eretmodus cyanostictus|Cichlidé-clown du Tanganyika||8,0|9,0|200|7,5|9,0|8|20|24|26
Erpetoichthys calabaricus|Poisson roseau||30,0|40,0|450|6,0|7,5|3|20|22|28
Erromyzon sinensis|||4,0|6,0|80|6,0|7,5|1|8|20|24
Esomus caudiocellatus|||5,0|7,0|200|6,5|7,5|3|10|22|27
Esomus danricus|Barbus indien volant||10,0|15,0|450|7,0|8,0|8|25|20|27
Esox aquitanicus||expert|30,0|80,0|1500|6,0|8,0|5|20|5|28
Esox cisalpinus|Brochet du Sud|expert|30,0|100,0|1500|6,0|8,0|5|20|4|20
Esox lucius|Grand brochet|expert|40,0|130,0|1500|6,0|8,0|5|20|8|28
Etheostoma spectabile|Perche du printemps Orange|expert|4,7|7,2|120|7,0|7,5|10|20|4|18
Etroplus maculatus|Cichlidé des Indes orange||7,0|9,0|120|7,5|9,0|10|30|20|25
Etroplus suratensis|Chromide vert|expert|20,0|40,0|800|7,5|8,5|15|30|23|27
Exodon paradoxus|Exodon à deux taches|expert|12,0|15,0|200|5,5|7,5|3|15|23|28
Farlowella acus|Silure aiguille, Poisson brindille||14,0|16,0|450|6,0|7,0|1|8|22|28
Farlowella vittata|Silure brindille, Poisson phasme|débutant|16,0|24,0|450|6,0|7,0|1|8|24|28
Fenerbahce formosus|Killi diamant||3,0|4,0|20|5,5|6,5|1|5|22|26
Fundulopanchax amieti|Killi d'Amiet||5,5|7,0|50|6,0|7,0|1|5|20|27
Fundulopanchax fallax|Aphyo de Schwoiser||9,0|12,0|50|5,5|7,0|3|10|22|26
Fundulopanchax gardneri|Killi de Gardner, Aphyosemion gardneri|débutant|5,5|6,5|20|6,0|7,5|3|8|22|26
Fundulopanchax gardneri nigerianus||débutant|6,0|7,0|50|6,0|7,0|3|8|22|25
Fundulopanchax marmoratus|Aphyo marbré||6,0|7,0|50|6,0|7,0|3|10|21|23
Fundulopanchax sjostedti|Aphyo sjoestedti||10,0|13,0|50|6,0|7,0|5|15|22|25
Fundulus xenicus|Killi barré|expert|5,0|6,0|50|7,5|8,5|15|30|20|35
Gagata cenia|||12,0|15,0|200|6,0|7,5|3|20|18|25
Gambusia affinis|Gambusie|débutant|4,0|7,5|50|5,5|8,5|3|30|12|29
Gambusia alvarezi|Gambusie à nageoires jaunes||2,8|3,8|50|7,0|8,0|8|15|24|28
Gambusia holbrooki|Poisson-moustique de l'Est|débutant|3,0|6,0|50|6,0|8,5|5|30|12|35
Gambusia marshi|Gambusie robuste||2,4|3,0|50|6,5|8,0|5|20|22|26
Garra cambodgiensis|||12,0|15,0|300|6,5|7,5|5|12|22|27
Garra ceylonensis|||8,0|15,0|200|6,0|8,0|5|20|24|26
Garra flavatra|||5,0|7,0|120|6,5|7,5|5|12|19|27
Garra mullya|||15,0|17,0|300|6,0|7,5|3|12|16|24
Garra palaruvica||expert|4,0|5,0|80|6,0|7,5|3|10|22|26
Garra rufa|Poisson docteur, Fish pédicure|débutant|8,0|14,0|120|5,5|7,5|3|15|12|30
Garra spilota|||5,5|7,0|80|6,0|7,5|3|12|22|27
Garra waensis||expert|7,0|9,0|120|6,0|7,5|3|10|21|26
Gasteropelecus maculatus|Poisson-hachette tacheté|débutant|6,0|8,0|120|5,5|7,0|1|10|22|28
Gasteropelecus sternicla|Poisson hachette argenté||3,5|5,5|80|5,5|7,0|1|10|23|27
Gasterosteus aculeatus|Épinoche à trois épines||6,0|11,0|300|6,0|8,0|3|20|4|20
Gastromyzon punctulatus|Loche ponctuée des collines||5,5|6,5|80|6,0|7,0|1|8|23|26
Gastromyzon scitulus|Loche charmante||4,0|4,5|80|6,0|7,5|3|12|20|24
Gastromyzon viriosus|Loche robuste||5,0|5,5|80|6,0|7,5|3|12|20|25
Genyochromis mento|Mbuna à menton saillant||11,0|13,0|300|7,5|8,5|10|30|23|28
Geophagus altifrons|||20,0|26,0|800|5,0|7,0|1|5|26|32
Geophagus argyrostictus|||18,0|24,0|450|5,5|7,0|1|5|25|30
Geophagus crassilabris|||20,0|25,0|450|6,5|7,0|5|12|25|30
Geophagus crocatus|||10,0|17,0|200|5,0|7,0|1|10|25|33
Geophagus iporangensis|||7,0|11,0|120|5,5|7,0|3|15|20|26
Geophagus mirabilis|||9,0|16,0|200|5,0|6,5|1|5|23|28
Geophagus neambi|||13,0|20,0|800|5,5|7,5|1|5|26|32
Geophagus pellegrini|Géophage à bosse jaune|expert|12,0|16,0|800|5,0|6,0|1|5|25|30
Geophagus pyrocephalus|Geophagus sp. Tapajos||12,0|18,0|450|5,0|7,5|1|5|22|28
Geophagus steindachneri|||16,0|20,0|800|6,0|7,0|3|12|24|26
Gephyrochromis moorii||débutant|10,0|12,0|300|7,5|9,0|10|30|24|26
Girardinus falcatus|||3,7|8,5|50|6,5|7,5|5|15|24|30
Girardinus metallicus||débutant|3,0|9,0|80|6,0|7,5|10|20|20|26
Glossolepis incisus|Poisson arc-en-ciel rouge||10,0|14,0|200|7,0|8,0|10|20|21|25
Glossolepis ramuensis|Poisson arc-en-ciel de Ramu||6,0|10,0|120|7,0|8,0|5|20|24|29
Glossolepis wanamensis|Poisson arc-en-ciel du lac Wanam||8,0|10,0|200|6,5|8,0|1|10|25|30
Glyptothorax anamalaiensis||expert|10,0|15,0|200|6,0|7,0|3|12|12|25
Gnathocharax steindachneri|Dragon feu arrière à ailettes||4,5|5,5|80|5,5|7,0|1|8|23|27
Gnathonemus barbatus|||14,0|16,0|200|6,0|7,0|3|10|22|27
Gnathonemus longibarbis||expert|30,0|40,0|800|7,5|8,5|10|25|23|27
Gnathonemus petersii|Poisson-éléphant à long nez|expert|25,0|35,0|450|6,0|7,5|1|15|21|29
Gobioides broussonnetii|Gobie dragon|expert|20,0|55,0|1500|7,0|8,5|10|30|14|32
Gobioides peruanus|Gobie violet du Pérou|expert|20,0|45,0|1500|7,5|8,5|15|30|22|28
Gobiopterus chuno|Gobie de verre|expert|2,5|3,0|50|6,0|8,0|3|20|23|26
Guianacara oelemariensis|Acara de l'Oelemari||7,0|9,0|120|5,5|7,5|3|10|24|28
Gymnocephalus cernua|Grémille, Frash, Goujon-perche, Grémeuille, Greuillet, Perche goujonnière, Ruffe||12,0|25,0|450|7,0|7,5|5|15|10|20
Gymnochanda filamentosa|Perche de verre à filaments||3,2|3,6|50|5,0|6,5|3|10|20|27
Gymnochanda verae|||2,6|3,0|50|6,5|7,5|3|15|22|26
Gymnocorymbus bondi|scolofi||4,5|5,0|80|5,5|6,5|1|5|24|30
Gymnocorymbus ternetzi|Veuve noire, veuve tétra|débutant|5,0|6,0|80|5,5|7,5|1|20|20|26
Gymnocorymbus thayeri|Faux tétra noir|débutant|4,5|5,5|80|5,5|7,5|1|10|23|27
Gymnogeophagus balzanii|||14,0|20,0|300|6,0|7,5|1|15|16|25
Gymnogeophagus caaguazuensis|||8,0|10,0|120|6,0|8,0|3|20|22|28
Gymnothorax tile|Murène d'eau douce|expert|45,0|60,0|800|7,5|8,5|15|30|24|30
Gymnotus carapo|Gymnote bagué|expert|40,0|76,0|800|6,0|7,5|3|12|22|28
Gymnotus pedanopterus|Gymnote-zèbre|expert|23,0|34,0|450|6,0|7,0|1|8|22|28
Gymnotus tigre|Gymnote tigre|expert|30,0|45,0|450|6,0|7,0|2|10|22|28
Gyrinocheilus aymonieri|Gyrino|débutant|12,0|20,0|300|6,0|7,5|1|10|25|28
Haplochromis phytophagus|Xystichromis phytophagus|débutant|7,0|9,0|80|7,5|8,5|10|30|24|26
Haplochromis snoeksi|||8,0|10,0|120|6,5|7,5|1|5|22|26
Haplochromis vanheusdeni|||6,0|9,0|120|6,0|7,0|1|8|22|26
Hara jerdoni|Erethistes jerdoni||3,0|4,0|50|6,5|7,5|5|20|18|24
Harttia absaberi|||4,5|7,4|80|5,5|7,0|1|8|22|27
Hasemania hanseni|||3,1|4,0|80|5,5|7,0|3|8|22|28
Hasemania maxillaris|||2,9|3,8|50|5,5|7,0|1|8|23|27
Hasemania melanura|||3,5|4,5|80|5,5|6,5|1|8|23|28
Hasemania nana|Tétra cuivré|débutant|2,5|3,5|50|5,0|7,5|1|5|22|28
Hassar orestis|||16,0|25,0|300|6,0|8,0|5|20|22|28
Hassar wilderi|||20,0|25,0|300|6,0|7,0|3|10|22|25
Helostoma temminkii|Gourami embrasseur, Poisson Saint-Valentin|débutant|20,0|30,0|800|5,0|7,5|1|20|20|30
Hemiancistrus sp l128|Blue Phantom Plec||16,0|18,0|120|5,0|7,0|1|10|22|25
Hemibrycon sierraensis|||4,5|7,0|200|5,5|7,0|3|8|23|27
Hemichromis elongatus||expert|10,0|19,0|450|5,5|7,0|3|12|23|25
Hemichromis fasciatus|Hémichromis rayé, Perche africaine||18,0|28,0|300|5,5|8,0|3|25|20|30
Hemigrammus barrigonae||expert|3,8|4,5|80|5,0|7,0|1|8|22|26
Hemigrammus bellottii|||2,6|4,0|50|5,5|7,0|1|8|23|27
Hemigrammus bleheri|Tête-rouge, Nez-rouge du Rio Négro|débutant|3,5|4,8|80|5,0|6,5|1|8|22|28
Hemigrammus boesemani|Yaya, Tétra de Boeseman||3,0|4,0|50|5,5|7,0|1|10|23|26
Hemigrammus coeruleus|Tétra laser rouge||4,5|5,8|||||||
Hemigrammus erythrozonus|Néon rose, Tétra lumineux|débutant|3,5|4,8|80|5,5|7,0|1|8|24|28
Hemigrammus filamentosus|||3,0|3,5|50|5,0|7,0|1|8|23|27
Hemigrammus gracilis|Faux néon rose|débutant|4,0|5,0|80|5,5|6,5|1|8|23|28
Hemigrammus hyanuary|Tétra Costello, Tétra de Janvier||4,0|5,0|80|5,0|6,5|1|8|23|27
Hemigrammus ocellifer|Feux-de-position|débutant|4,0|5,0|80|5,5|6,5|1|8|22|28
Hemigrammus pulcher|Tétra grenat||3,0|4,5|80|5,0|6,5|3|10|23|27
Hemigrammus rhodostomus|Nez-rouge|débutant|4,2|5,0|80|5,0|7,0|1|8|23|28
Hemigrammus rodwayi|Tétra sardine, Tétra doré|débutant|5,0|5,5|120|5,0|7,5|1|12|22|28
Hemigrammus rubrostriatus|||4,0|5,0|80|5,0|6,5|1|5|22|27
Hemigrammus stictus|Tétra à queue sanglante|débutant|4,0|6,8|120|5,5|7,0|2|10|23|27
Hemigrammus ulreyi|Tétra drapeau belge||4,0|5,0|120|5,5|7,0|3|10|23|27
Hemigrammus unilineatus|Tétra à drapeau|débutant|5,0|5,5|80|5,0|7,5|1|15|23|28
Hemiodus gracilis|Poisson-plume||12,0|17,0|450|5,0|7,0|1|10|23|27
Hemirhamphodon tengah||expert|3,2|4,5|50|5,0|6,0|1|5|24|29
Herichthys carpintis|Carpinte||15,0|20,0|300|7,0|8,0|8|25|23|33
Herichthys cyanoguttatus|Cichlidé du Texas, Cichlidé du Rio Grande||18,0|30,0|450|6,5|7,5|3|12|14|26
Herichthys deppii|||8,0|12,0|300|6,5|7,5|3|8|22|26
Herichthys minckleyi|Cichlidé de Minckley|expert|12,0|18,0|300|7,0|8,0|8|15|23|25
Heros efasciatus|Cichlidé ocellé, Cichlidé rayé|débutant|22,0|30,0|800|6,0|7,5|3|15|22|28
Heros liberifer|||15,0|17,0|450|5,0|6,5|1|5|25|30
Heros notatus var. Irinida|Heros sp Irinida||12,0|15,0|450|5,5|7,0|1|8|22|29
Heros severus|Severum|débutant|13,0|18,0|450|5,0|6,5|1|5|23|29
Herotilapia multispinosa|Cichlidé arc-en-ciel||12,0|18,0|300|7,0|8,0|8|20|21|36
Heterandria formosa|Poisson-moustique|débutant|2,0|3,6|20|7,0|8,0|10|20|20|26
Heteropneustes fossilis||expert|25,0|30,0|800|6,0|8,0|5|30|21|25
Heterotilapia buttikoferi|||25,0|31,0|800|6,5|7,0|8|20|23|27
Hisonotus leucofrenatus|||5,0|6,0|80|6,0|7,5|3|12|20|25
Hollandichthys taramandahy|||6,0|9,0|200|6,0|7,0|3|10|23|28
Homaloptera parclitella||expert|9,0|11,0|300|6,0|7,5|1|10|20|25
Hoplias malabaricus|Poisson malabar|expert|40,0|55,0|800|5,5|7,0|1|20|18|32
Hoplocharax goethei|||2,5|3,0|50|5,0|7,0|1|8|23|27
Horabagrus brachysoma|Poisson-chat de Günther||35,0|45,0|1500|6,0|7,5|3|20|23|26
Horadandia atukorali|||1,5|3,0|50|6,0|7,5|3|12|24|28
Hubbsina turneri|||5,0|6,5|80|7,0|7,5|5|12|23|26
Huso dauricus|Kaluga|expert|400,0|560,0|6000|6,0|8,0|5|20|10|20
Huso huso|Bélouga|expert|200,0|800,0|6000|6,5|8,5|8|30|10|20
Hyalobagrus flavus|||3,5|4,5|80|5,0|6,5|1|8|22|27
Hydrocynus goliath|Poisson-tigre géant|expert|100,0|133,0|6000|5,5|8,0|2|20|12|29
Hydrolycus armatus||expert|60,0|70,0|6000|5,5|7,5|3|12|22|26
Hydrolycus scomberoides|Tétra vampire, Payara|expert|40,0|120,0|1500|5,5|7,5|1|15|24|29
Hypancistrus debilittera|L129||6,0|7,0|120|6,0|7,5|1|10|24|28
Hypancistrus inspector|L102||12,0|16,0|300|5,0|7,5|1|10|22|30
Hypancistrus l400 sp belo monte|||11,0|13,0|300|5,5|7,5|1|10|28|32
Hypancistrus zebra|L046, Pléco zébré, HZ||8,0|10,0|120|6,0|7,0|2|10|23|28
Hyphessobrycon amandae|Tétra-amande|débutant|1,5|2,5|50|5,5|7,0|1|8|23|28
Hyphessobrycon amapaensis|Tétra Amapa|débutant|2,5|3,0|50|6,0|7,0|3|8|23|28
Hyphessobrycon bentosi|Tétra rosé|débutant|3,5|4,3|50|5,5|7,0|1|8|24|28
Hyphessobrycon bifasciatus|Tétra jaune de Rio||4,0|5,0|120|6,0|8,0|5|30|20|25
Hyphessobrycon columbianus|Tétra de Colombie||6,0|7,0|120|5,0|7,0|1|8|24|29
Hyphessobrycon compressus|Tétra Maya||3,8|4,5|80|6,0|7,5|3|15|20|26
Hyphessobrycon copelandi|||3,0|4,5|80|5,0|7,0|1|8|24|28
Hyphessobrycon cyanotaenia|Tétra lapis-lazuli||2,8|3,5|50|5,0|5,5|1|3|24|28
Hyphessobrycon ecuadorensis|||1,8|2,2|50|5,5|6,5|1|5|24|26
Hyphessobrycon ecuadoriensis|||2,5|3,5|50|5,0|6,0|1|5|23|27
Hyphessobrycon elachys|||3,0|4,0|80|5,5|7,5|1|10|24|27
Hyphessobrycon eos|||3,6|4,5|80|5,5|7,0|3|10|23|28
Hyphessobrycon epicharis|Tétra charmant||2,8|3,4|50|5,0|7,0|1|5|23|27
Hyphessobrycon eques|Tétra joyau, Serpae|débutant|3,6|4,2|80|5,5|7,5|3|15|23|28
Hyphessobrycon erythrostigma|Tétra coeur-saignant|débutant|5,8|6,5|120|5,5|6,5|1|8|23|28
Hyphessobrycon flammeus|Tétra de Rio, Tétra flamme|débutant|4,5|5,0|80|5,5|7,5|1|10|22|28
Hyphessobrycon frankei||expert|3,4|4,0|80|5,0|5,5|1|3|23|27
Hyphessobrycon griemi|Tétra vermillon||2,0|2,6|50|5,5|7,5|3|15|23|28
Hyphessobrycon haraldschultzi|Tétra rouge cristal||2,0|3,5|50|5,0|7,0|1|8|22|26
Hyphessobrycon heliacus|Tétra Kitty||2,5|3,2|50|6,0|7,0|1|8|24|29
Hyphessobrycon herbertaxelrodi|Néon noir, black tétra|débutant|3,0|3,5|80|5,5|6,5|1|8|23|27
Hyphessobrycon heterorhabdus|Tétra drapeau||3,0|4,0|80|5,5|7,0|3|12|20|26
Hyphessobrycon igneus|||3,0|4,5|80|5,5|7,0|1|8|20|24
Hyphessobrycon kayabi|||2,0|4,0|50|5,5|6,5|1|8|22|25
Hyphessobrycon loretoensis|Tétra Loreto||2,5|4,0|80|5,0|6,5|1|8|22|26
Hyphessobrycon loweae|Tétra de Lowe||3,0|3,5|50|5,5|7,0|1|10|25|28
Hyphessobrycon lucenorum||expert|3,0|4,0|80|5,0|7,0|3|8|23|27
Hyphessobrycon megalopterus|Tétra fantôme noir|débutant|3,6|4,5|80|5,5|7,0|1|10|21|29
Hyphessobrycon melanostichos|Tétra bleu à ruban noir||3,0|3,7|||||||
Hyphessobrycon metae|Tétra pourpre||4,0|5,0|80|5,0|6,5|1|5|22|28
Hyphessobrycon pando|Tetra du Pando||3,0|4,0|50|5,0|6,5|1|5|24|29
Hyphessobrycon peruvianus|Tétra du Pérou|débutant|2,8|4,3|80|5,0|7,0|1|8|24|27
Hyphessobrycon pulchripinnis|Tétra citron|débutant|3,5|4,8|50|5,5|6,5|1|8|23|28
Hyphessobrycon pyrrhonotus|Tétra éclatant||4,2|4,8|80|5,5|6,5|1|8|22|29
Hyphessobrycon rosaceus|Tétra joyau rose|débutant|3,5|5,0|80|5,5|7,5|3|15|23|28
Hyphessobrycon roseus|Tétra fantôme jaune||1,8|2,8|50|5,5|7,0|1|8|23|27
Hyphessobrycon scholzei|Tétra à bande noire|débutant|3,5|4,2|80|5,5|7,0|1|8|18|27
Hyphessobrycon simulatus|Faux tétra rayons-X||3,0|4,5|80|5,5|7,0|1|10|24|26
Hyphessobrycon socolofi|Coeur-saignant|débutant|5,0|5,5|80|5,0|7,0|1|5|22|27
Hyphessobrycon sweglesi|Tétra fantôme rouge|débutant|3,0|3,5|50|5,0|7,5|1|12|20|25
Hyphessobrycon takasei|Tétra grain de café||2,8|3,2|80|5,5|7,0|3|8|23|27
Hyphessobrycon taurocephalus||expert|4,8|5,5|80|5,0|6,5|1|5|23|27
Hyphessobrycon tukunai|||2,0|2,2|50|6,5|7,5|5|12|21|28
Hyphessobrycon vilmae|Tétra chocolat||2,8|4,0|80|5,5|7,0|1|12|22|26
Hypoclinemus mentalis|||16,0|21,0|450|5,5|7,5|2|12|22|28
Hypoptopoma gulare|Otocinclus géant||8,0|11,0|200|5,5|7,0|1|12|23|26
Hypostomus peckoltoides|L390|expert|8,0|12,0|300|5,0|7,0|1|6|22|27
Hypostomus plecostomus|Pléco commun|expert|25,0|80,0|1500|5,5|7,5|1|20|20|28
Hypseleotris compressa|Goujon impérial||10,0|12,0|200|6,5|8,0|15|30|15|30
Hypseleotris leuciscus||expert|5,0|6,0|80|7,5|9,0|10|30|24|26
Hypselobarbus jerdoni|Carpe de Jerdon||35,0|46,0|1500|6,5|7,5|4|8|20|26
Hypselobarbus kurali|||30,0|35,0|1500|6,0|7,5|3|12|23|28
Hypselobarbus thomassi||expert|80,0|100,0|6000|6,0|7,5|3|12|23|27
Hypsolebias picturatus|Killi décoré||3,8|4,3|20|6,0|7,0|1|8|24|28
Hypsolebias shibattai|||3,5|5,0|50|6,0|7,0|3|10|25|30
Hypsophrys nicaraguensis|||20,0|25,0|800|7,0|8,0|5|20|23|36
Ichthyocampus carce||expert|10,0|15,0|200|7,5|8,5|10|30|23|27
Ictalurus pricei||expert|40,0|60,0|6000|6,0|7,5|5|20|5|25
Iguanodectes geisleri|||5,0|5,5|80|5,0|6,5|1|5|20|26
Ilyodon furcidens|||7,0|9,0|200|6,5|8,0|10|25|19|24
Ilyodon xantusi|||7,0|9,0|120|6,0|8,0|10|20|22|25
Indostomus crocodilus||expert|2,0|3,0|50|5,5|7,0|3|8|24|28
Indostomus paradoxus|Épinoche cuirassée|expert|2,5|3,2|50|5,5|7,0|3|8|24|28
Indostomus spinosus||expert|2,5|3,2|50|5,5|7,0|3|8|24|28
Inpaichthys kerri|Tétra royal|débutant|2,5|4,0|50|5,5|7,5|1|8|22|27
Iodotropheus declivitas||débutant|6,0|8,0|120|7,5|9,0|10|30|23|27
Iodotropheus sprengerae|Mbuna lavande|débutant|9,0|12,0|200|7,5|9,0|10|30|23|27
Iodotropheus stuartgranti||débutant|8,0|11,0|120|7,5|9,0|10|30|23|27
Iranocichla hormuzensis||expert|8,0|10,0|300|6,0|8,0|5|30|15|35
Iriatherina werneri|Poisson arc-en-ciel filigrane||3,0|4,5|50|6,0|8,0|5|12|23|30
Isorineloricaria spinosissima|Poisson-chat courgette|expert|45,0|55,0|1500|6,0|7,5|3|20|23|30
Jordanella floridae|Killi de Floride|débutant|5,0|6,0|80|6,5|8,5|3|30|18|30
Julidochromis dickfeldi|Julie brune||10,0|11,0|80|8,0|9,0|10|30|22|25
Julidochromis marksmithi|||6,0|7,5|120|7,5|8,5|10|25|25|27
Julidochromis marlieri|Julie à damier||11,0|13,0|120|7,5|9,0|10|30|22|25
Julidochromis ornatus|Julie dorée||7,0|8,5|120|7,5|9,0|10|30|22|26
Julidochromis regani||débutant|10,0|13,0|300|7,5|9,0|10|25|22|28
Julidochromis transcriptus|||6,0|7,0|120|7,5|9,0|10|25|22|25
Katria katria||expert|10,0|12,7|450|7,0|7,5|5|10|24|30
Kiunga ballochi||expert|2,8|3,2|50|7,0|8,0|5|25|24|26
Kiunga bleheri||expert|2,3|2,8|50|5,5|7,0|1|5|24|29
Knodus borki|Tétra bleu du Pérou||3,5|4,5|80|5,0|7,0|1|10|22|26
Krobia itanyi|Acara dauphin||10,0|14,0|120|5,5|7,0|1|5|24|30
Krobia petitella|||6,0|10,0|120|5,5|7,0|1|8|24|33
Krobia xinguensis|||6,0|11,0|120|5,5|7,0|1|5|24|30
Kryptolebias marmoratus|Killi des mangroves|expert|6,0|7,5|80|7,0|7,5|10|20|18|27
Kryptopterus bicirrhis|Silure de verre indien||12,0|15,0|200|6,0|7,5|3|15|21|26
Kryptopterus macrocephalus|||9,0|10,0|200|5,0|6,0|1|5|20|26
Kryptopterus minor|Poisson-chat fantôme||6,8|8,0|120|5,0|7,5|1|10|20|26
Kryptopterus vitreolus|Silure de verre||5,5|6,5|80|5,0|7,0|1|12|20|26
Labeo chrysophekadion|Labéo noir|expert|60,0|90,0|6000|6,5|7,5|3|15|24|27
